id,url,reviewers,date,game,score
11337,/articles/2007/05/24/odin-sphere-review,['Jeff Haynes'],2007-05-24T23:56:00.000Z,Odin Sphere Review,8.8
11338,/articles/1999/12/08/odium,[],1999-12-08T01:00:00.000Z,Odium,7
11339,/articles/1998/12/09/odt,['Doug Perry'],1998-12-09T02:00:00.000Z,O.D.T.,5.5
11340,/articles/2001/01/17/odyssey-the-search-for-ulysses,[],2001-01-17T00:30:00.000Z,Odyssey: The Search for Ulysses,5.1
11341,/articles/1999/07/09/official-formula-1-racing,[],1999-07-09T00:00:00.000Z,Official Formula 1 Racing,5
11342,/articles/1998/07/03/off-road-challenge,['Matt Casamassina'],1998-07-03T01:00:00.000Z,Off-Road Challenge,2.5
11343,/articles/2011/10/13/off-road-drive-review,[],2011-10-13T18:34:00.000Z,Off-Road Drive Review,5
11344,/articles/2007/12/10/offroad-extreme-special-edition-review,['Matt Casamassina'],2007-12-10T21:24:00.000Z,Offroad Extreme! Special Edition Review,1
11345,/articles/2001/06/22/off-road-redneck-racing,[],2001-06-22T23:30:00.000Z,Off-Road Redneck Racing,7.2
11346,/articles/2009/05/12/offshore-tycoon-review,['Jack DeVries'],2009-05-12T22:31:00.000Z,Offshore Tycoon Review,4.5
11347,/articles/1996/11/26/off-world-interceptor-extreme,[],1996-11-26T02:00:00.000Z,Off-World Interceptor Extreme,4
11348,/articles/2016/04/28/offworld-trading-company-review,['Dan Stapleton'],2016-04-28T17:00:47.000Z,Offworld Trading Company Review,8
11349,/articles/1997/08/09/ogre-battle,[],1997-08-09T01:00:00.000Z,Ogre Battle,6
11350,/articles/2000/10/06/ogre-battle-64-person-of-lordly-caliber,[],2000-10-06T00:00:00.000Z,Ogre Battle 64: Person of Lordly Caliber,8.8
11351,/articles/2010/04/16/ogre-battle-64-person-of-lordly-caliber-review,['Lucas M. Thomas'],2010-04-16T22:00:00.000Z,Ogre Battle 64: Person of Lordly Caliber Review,9
11352,/articles/2009/03/06/ogre-battle-the-march-of-the-black-queen-review,['Lucas M. Thomas'],2009-03-06T00:55:00.000Z,Ogre Battle: The March of the Black Queen Review,9
11353,/articles/2011/11/07/oh-edo-towns-review,['Justin Davis'],2011-11-07T23:51:00.000Z,Oh! Edo Towns Review,7
11354,/articles/2012/02/01/oil-rush-review,['Charles Onyett'],2012-02-01T00:59:00.000Z,Oil Rush Review,6.5
11355,/articles/2011/10/10/oio-the-game-review,['Anthony Gallegos'],2011-10-10T16:16:00.000Z,Oio: The Game Review,7.5
11356,/articles/2011/10/18/okabu-review,['Anthony Gallegos'],2011-10-18T23:38:00.000Z,Okabu Review,5.5
11357,/articles/2001/10/15/okage-shadow-king,['David Zdyrko'],2001-10-15T23:30:00.000Z,Okage: Shadow King,7.2
11358,/articles/2007/02/14/okami-au-review,['Cam Shea'],2007-02-14T05:23:00.000Z,Okami AU Review,9.4
11359,/articles/2011/03/14/okamiden-review,['Audrey Drake'],2011-03-14T14:59:00.000Z,Okamiden Review,8.5
11360,/articles/2012/10/30/okami-hd-review,['Cam Shea'],2012-10-30T07:15:54.000Z,Okami HD Review,9.4
11361,/articles/2008/04/11/okami-review,['Matt Casamassina'],2008-04-11T09:47:00.000Z,Okami Review,9
11362,/articles/2006/09/15/okami-review-2,['Chris Roper'],2006-09-15T23:41:00.000Z,Okami Review,9.1
11363,/articles/2007/02/02/okami-uk-review,[],2007-02-02T12:21:00.000Z,Okami UK Review,9.4
11364,/articles/old-world-review,['Leana Hafer'],2021-07-14T23:00:11.284Z,Old World Review,8
11365,/articles/olija-review,['Mitchell Saltzman'],2021-01-28T14:00:29.000Z,Olija Review,7
11366,/articles/2015/03/03/olliolli-2-welcome-to-olliwood-review,['Cam Shea'],2015-03-03T15:00:14.000Z,OlliOlli 2: Welcome to Olliwood Review,9
11367,/articles/2014/01/21/olliolli-review,['Vince Ingenito'],2014-01-21T22:33:55.000Z,OlliOlli Review,7.7
11368,/articles/olliolli-world-review,['Cam Shea'],2022-02-03T14:00:32.000Z,OlliOlli World Review,9
11369,/articles/1998/01/01/olympic-hockey-nagano-98,['Matt Casamassina'],1998-01-01T08:00:00.000Z,Olympic Hockey Nagano '98 Review,0
11370,/articles/1996/11/26/olympic-soccer,[],1996-11-26T02:00:00.000Z,Olympic Soccer,6
11371,/articles/1996/11/26/olympic-summer-games,[],1996-11-26T02:00:00.000Z,Olympic Summer Games,6
11372,/articles/1999/09/24/omega-boost,['Jeff Chen'],1999-09-24T00:00:00.000Z,Omega Boost,6.3
11373,/articles/2008/01/09/omega-five-review,['Hilary Goldstein'],2008-01-09T01:36:00.000Z,Omega Five Review,7.6
11374,/articles/2008/01/09/omega-five-uk-review,['Martin Robinson'],2008-01-09T11:42:00.000Z,Omega Five UK Review,8.3
11375,/articles/2007/10/12/omega-squadron-3d-review,['Levi Buchanan'],2007-10-12T18:59:00.000Z,Omega Squadron 3D Review,7.7
11376,/articles/2013/02/07/omerta-city-of-gangsters-review,['Leif Johnson'],2013-02-07T02:01:18.000Z,Omerta: City of Gangsters Review,5.2
11377,/articles/2007/11/12/omg-26-our-mini-games-review,['Craig Harris'],2007-11-12T20:14:00.000Z,OMG 26: Our Mini Games Review,5
11378,/articles/2010/11/04/omg-windows-phone-7-review,['Levi Buchanan'],2010-11-04T22:16:00.000Z,OMG Windows Phone 7 Review,7.5
11379,/articles/2000/07/06/omikron-the-nomad-soul,['Jeremy Dunham'],2000-07-06T00:00:00.000Z,Omikron: the Nomad Soul,6.7
11380,/articles/1999/11/13/omikron-the-nomad-soul-4,[],1999-11-13T01:00:00.000Z,Omikron: The Nomad Soul,8.5
11381,/articles/2003/10/09/once-upon-a-knight,[],2003-10-09T20:53:00.000Z,Once Upon a Knight,6.9
11382,/articles/1997/12/11/one-2,[],1997-12-11T08:00:00.000Z,One,5
11383,/articles/2005/11/28/one,['Levi Buchanan'],2005-11-28T20:27:00.000Z,One,8
11384,/articles/2009/02/17/onechanbara-bikini-samurai-squad-review,['Erik Brudvig'],2009-02-17T19:37:00.000Z,Onechanbara: Bikini Samurai Squad Review,3
11385,/articles/2009/02/12/onechanbara-bikini-zombie-slayers-review,['Daemon Hatfield'],2009-02-12T21:26:00.000Z,Onechanbara: Bikini Zombie Slayers Review,6.9
11386,/articles/2011/07/28/one-man-army-review,['Justin Davis'],2011-07-28T19:08:00.000Z,One Man Army Review,6
11387,/articles/2004/01/09/one-must-fall-battlegrounds-review,['Dan Adams'],2004-01-09T02:06:00.000Z,One Must Fall: Battlegrounds Review,6.7
11388,/articles/2016/05/31/one-piece-burning-blood-review,['Henry Gilbert'],2016-05-31T23:20:21.000Z,One Piece: Burning Blood Review,6.5
11389,/articles/2006/08/26/one-piece-grand-adventure-review,['Mark Bozon'],2006-08-26T01:38:00.000Z,One Piece: Grand Adventure Review,7.8
11390,/articles/2005/09/01/one-piece-grand-battle,['Juan Castro'],2005-09-01T00:00:00.000Z,One Piece: Grand Battle!,7
11391,/articles/2006/09/20/one-piece-pirates-carnival-2,['Mark Bozon'],2006-09-20T21:51:00.000Z,One Piece: Pirate's Carnival,4.5
11392,/articles/2013/09/09/one-piece-pirate-warriors-2-review,['Kallie Plagge'],2013-09-09T22:50:40.000Z,One Piece: Pirate Warriors 2 Review,6.5
11393,/articles/2015/09/11/one-piece-pirate-warriors-3-review,['Kallie Plagge'],2015-09-11T23:26:41.000Z,One Piece: Pirate Warriors 3 Review,6.9
11394,/articles/one-piece-pirate-warriors-4-review,['Mitchell Saltzman'],2020-03-27T17:31:42.000Z,One Piece: Pirate Warriors 4 Review,8
11395,/articles/2012/10/08/one-piece-pirate-warriors-review,['Vince Ingenito'],2012-10-08T22:30:31.000Z,One Piece: Pirate Warriors Review,6
11396,/articles/2014/03/17/one-piece-romance-dawn-review,['Kallie Plagge'],2014-03-17T23:42:01.000Z,One Piece: Romance Dawn Review,5
11397,/articles/2008/01/24/one-piece-unlimited-adventure-review,[],2008-01-24T23:02:00.000Z,One Piece: Unlimited Adventure Review,6.8
11398,/articles/2014/07/23/one-piece-unlimited-world-red-review,['Nix'],2014-07-23T20:15:35.000Z,One Piece Unlimited World Red Review,7
11399,/articles/2019/03/13/one-piece-world-seeker-review,['Mitchell Saltzman'],2019-03-13T14:00:04.000Z,One Piece World Seeker Review,4.8
11400,/articles/one-punch-man-a-hero-nobody-knows-review,['Kyle Hilliard'],2020-03-06T20:37:43.000Z,One-Punch Man: A Hero Nobody Knows Review,6
11401,/articles/2010/05/07/one-two-boat-racing-review,['Sam Bishop'],2010-05-07T11:39:00.000Z,One Two Boat Racing Review,2
11402,/articles/2001/01/31/oni-3,[],2001-01-31T00:30:00.000Z,Oni,7.5
11403,/articles/2002/06/10/oni,['Rick Sanchez'],2002-06-10T07:00:00.000Z,Oni,8
11404,/articles/2001/02/02/oni-2,['Doug Perry'],2001-02-02T00:30:00.000Z,Oni,7.3
11405,/articles/2002/08/26/onimusha-2-samurais-destiny,['Jeremy Dunham'],2002-08-26T07:00:00.000Z,Onimusha 2: Samurai's Destiny,8.9
11406,/articles/2004/04/23/onimusha-3-demon-siege,['Jeremy Dunham'],2004-04-23T19:42:00.000Z,Onimusha 3: Demon Siege,9
11407,/articles/2004/03/18/onimusha-blade-warriors-2,[],2004-03-18T22:20:00.000Z,Onimusha Blade Warriors,7
11408,/articles/2006/03/04/onimusha-dawn-of-dreams,['Jeremy Dunham'],2006-03-04T04:00:00.000Z,Onimusha: Dawn of Dreams,8.8
11409,/articles/2003/11/20/onimusha-tactics,['Craig Harris'],2003-11-20T02:22:00.000Z,Onimusha Tactics,6.5
11410,/articles/2001/03/15/onimusha-warlords,['Doug Perry'],2001-03-15T00:30:00.000Z,Onimusha Warlords,8.9
11411,/articles/2019/01/16/onimusha-warlords-review,['Seth G. Macy'],2019-01-16T00:13:07.000Z,Onimusha: Warlords Review,6.5
11412,/articles/2019/08/23/oninaki-review,['Leana Hafer'],2019-08-23T22:24:48.000Z,Oninaki Review,7.4
11413,/articles/2006/12/08/online-chess-kingdoms-review,[],2006-12-08T02:35:00.000Z,Online Chess Kingdoms Review,6
11414,/articles/2018/06/06/onrush-review,['David Jagneaux'],2018-06-06T19:54:58.000Z,Onrush Review,8.2
11415,/articles/2009/02/25/onslaught-wiiware-review,['Mark Bozon'],2009-02-25T22:41:00.000Z,Onslaught WiiWare Review,6
11416,/articles/2007/11/21/ontamarama-review,['Michael Pereira'],2007-11-21T01:13:00.000Z,Ontamarama Review,7.3
11417,/articles/2001/09/18/ooga-booga,[],2001-09-18T23:30:00.000Z,Ooga Booga,9.4
11418,/articles/2009/03/11/oort-storm-fs5-iphone-review,['George Roush'],2009-03-11T19:41:00.000Z,Oort Storm: FS5 iPhone Review,6.5
11419,/articles/2004/12/09/op15-rising-threat,['Levi Buchanan'],2004-12-09T02:48:00.000Z,OP15: Rising Threat,7.9
11420,/articles/2001/09/24/open-kart,[],2001-09-24T23:30:00.000Z,Open Kart,6.8
11421,/articles/2006/10/11/open-season,['Mark Bozon'],2006-10-11T16:45:00.000Z,Open Season,6.3
11422,/articles/2006/10/03/open-season-4,['Mark Bozon'],2006-10-03T23:06:00.000Z,Open Season,6
11423,/articles/2006/10/03/open-season-5,['Mark Bozon'],2006-10-03T23:06:00.000Z,Open Season,6
11424,/articles/2006/10/03/open-season-6,['Mark Bozon'],2006-10-03T22:54:00.000Z,Open Season,6
11425,/articles/2006/10/03/open-season-3,['Mark Bozon'],2006-10-03T23:06:00.000Z,Open Season,6
11426,/articles/2006/10/03/open-season-2,['Mark Bozon'],2006-10-03T23:34:00.000Z,Open Season,6.3
11427,/articles/2006/09/27/open-season-review-4,['Craig Harris'],2006-09-27T01:36:00.000Z,Open Season Review,7
11428,/articles/2007/01/30/open-season-review,['Mark Bozon'],2007-01-30T21:48:00.000Z,Open Season Review,6
11429,/articles/2006/10/17/open-season-review-2,['Levi Buchanan'],2006-10-17T03:36:00.000Z,Open Season Review,7.3
11430,/articles/2006/09/28/open-season-review-3,['Jack DeVries'],2006-09-28T23:36:00.000Z,Open Season Review,7.5
11431,/articles/1999/09/17/operational-art-of-war-ii-modern-battles-1956-2000,[],1999-09-17T00:00:00.000Z,Operational Art of War II: Modern Battles 1956-2000,8.6
11432,/articles/1998/08/13/operational-art-of-war-vol-1,[],1998-08-13T00:00:00.000Z,"Operational Art of War, Vol. 1",9
11433,/articles/2002/06/17/operation-blockade,[],2002-06-17T07:00:00.000Z,Operation Blockade,4
11434,/articles/2007/11/21/operation-creature-feature-review,['Ryan Clements'],2007-11-21T21:01:00.000Z,Operation Creature Feature Review,6.2
11435,/articles/2008/06/23/operation-darkness-review,['Erik Brudvig'],2008-06-23T23:08:00.000Z,Operation Darkness Review,2.5
11436,/articles/2001/08/31/operation-flashpoint,[],2001-08-31T23:30:00.000Z,Operation Flashpoint,8.8
11437,/articles/2009/10/08/operation-flashpoint-dragon-rising-review,['Erik Brudvig'],2009-10-08T17:11:00.000Z,Operation Flashpoint: Dragon Rising Review,7.8
11438,/articles/2009/10/06/operation-flashpoint-dragon-rising-uk-review,[],2009-10-06T07:46:00.000Z,Operation Flashpoint: Dragon Rising UK review,8.1
11439,/articles/2009/10/05/operation-flashpoint-dragon-rising-uk-review-2,[],2009-10-05T16:30:00.000Z,Operation Flashpoint: Dragon Rising UK review,8.1
11440,/articles/2005/11/14/operation-flashpoint-elite,['Jonathan Miller'],2005-11-14T18:25:00.000Z,Operation Flashpoint: Elite,5
11441,/articles/2011/04/21/operation-flashpoint-red-river-review,[],2011-04-21T08:00:00.000Z,Operation Flashpoint: Red River Review,7.5
11442,/articles/2002/08/01/operation-flashpoint-resistance,['Dan Adams'],2002-08-01T07:00:00.000Z,Operation Flashpoint: Resistance,7.9
11443,/articles/2008/10/01/operation-mania-review,['Charles Onyett'],2008-10-01T20:52:00.000Z,Operation Mania Review,7.1
11444,/articles/operation-tango-review,['Luke Reilly'],2021-06-09T01:35:24.066Z,Operation: Tango Review,7
11445,/articles/2007/10/24/operation-vietnam-review,['Lucas M. Thomas'],2007-10-24T00:55:00.000Z,Operation: Vietnam Review,5.5
11446,/articles/2008/02/12/operation-wolf-review,['Lucas M. Thomas'],2008-02-12T23:50:00.000Z,Operation Wolf Review,2
11447,/articles/2008/04/03/opoona-review,['Daemon Hatfield'],2008-04-03T18:32:00.000Z,Opoona Review,6.8
11448,/articles/2017/12/14/opus-magnum-review,['Tom Marks'],2017-12-14T01:09:27.000Z,Opus Magnum Review,9.5
11449,/articles/2007/10/14/orange-box-au-review,[],2007-10-14T23:51:00.000Z,Orange Box AU Review,9.5
11450,/articles/2002/11/25/orb,['Dan Adams'],2002-11-25T08:00:00.000Z,O.R.B.,7.4
11451,/articles/2008/09/29/orbient-review,['Craig Harris'],2008-09-29T22:35:00.000Z,Orbient Review,8.5
11452,/articles/2014/08/21/orbital-gear-review,['Chuck Osborn'],2014-08-21T22:27:58.000Z,Orbital Gear Review,6.5
11453,/articles/2009/01/29/orchard-review,['Steve Butts'],2009-01-29T21:58:00.000Z,Orchard Review,4
11454,/articles/2006/07/25/orcs-elves,['Levi Buchanan'],2006-07-25T20:28:00.000Z,Orcs & Elves,8.4
11455,/articles/2007/12/04/orcs-elves-ii-review,['Levi Buchanan'],2007-12-04T02:00:00.000Z,Orcs & Elves II Review,8.5
11456,/articles/2007/11/20/orcs-elves-review,['Craig Harris'],2007-11-20T23:35:00.000Z,Orcs & Elves Review,8
11457,/articles/2012/07/28/orcs-must-die-2-review,['Leif Johnson'],2012-07-28T01:09:07.000Z,Orcs Must Die! 2 Review,9
11458,/articles/orcs-must-die-3-review,['Dan Stapleton'],2020-07-15T17:25:22.000Z,Orcs Must Die! 3 Review,7
11459,/articles/2011/10/05/orcs-must-die-review,['Daemon Hatfield'],2011-10-05T16:54:00.000Z,Orcs Must Die Review,9
11460,/articles/2012/08/07/orc-vengeance-review,['Cody Musser'],2012-08-07T17:26:33.000Z,Orc: Vengeance Review,8
11461,/articles/2009/09/25/order-of-war-review,[],2009-09-25T18:30:00.000Z,Order of War Review,8
11462,/articles/2008/08/15/order-up-review,['Daemon Hatfield'],2008-08-15T22:58:00.000Z,Order Up! Review,7.7
11463,/articles/2007/05/07/ordyne-review,['Lucas M. Thomas'],2007-05-07T08:43:00.000Z,Ordyne Review,7
11464,/articles/2012/11/02/orgarhythm-review,['Ryan Clements'],2012-11-02T21:38:11.000Z,Orgarhythm Review,4.7
11465,/articles/2015/03/10/ori-and-the-blind-forest-review,[],2015-03-10T02:58:51.000Z,Ori and the Blind Forest Review,8.5
11466,/articles/ori-and-the-will-of-the-wisps-review,['Brandin Tyrrel'],2020-03-10T10:01:38.000Z,Ori and the Will of the Wisps Review,9
11467,/articles/2007/10/08/original-frisbee-disc-sports-ultimate-golf-review,['Craig Harris'],2007-10-08T23:51:00.000Z,Original Frisbee Disc Sports: Ultimate & Golf Review,2
11468,/articles/2002/01/23/original-war,[],2002-01-23T00:30:00.000Z,Original War,4.5
11469,/articles/2012/05/14/orion-dino-beatdown-review,['Eric Neigher'],2012-05-14T22:37:58.000Z,Orion: Dino Beatdown Review,2
11470,/articles/2000/10/23/orphen-scion-of-sorcery,['David Smith'],2000-10-23T07:00:00.000Z,Orphen: Scion of Sorcery,4.5
11471,/articles/2010/02/09/oscar-in-movieland-review,['Lucas M. Thomas'],2010-02-09T20:09:00.000Z,Oscar in Movieland Review,4
11472,/articles/2011/07/29/oscars-world-tour-review,['Lucas M. Thomas'],2011-07-29T02:01:00.000Z,Oscar's World Tour Review,5
11473,/articles/2010/07/09/osmos-ipad-review,['Levi Buchanan'],2010-07-09T23:23:00.000Z,Osmos iPad Review,9
11474,/articles/2010/08/05/osmos-iphone-review,['Levi Buchanan'],2010-08-05T21:00:00.000Z,Osmos iPhone Review,9
11475,/articles/2009/08/20/osmos-review,['Daemon Hatfield'],2009-08-20T22:50:00.000Z,Osmos Review,8.5
11476,/articles/othercide-review,['Leana Hafer'],2020-07-27T22:00:20.000Z,Othercide Review,9
11477,/articles/2004/10/15/otogi-2-immortal-warriors,['Hilary Goldstein'],2004-10-15T01:17:00.000Z,Otogi 2: Immortal Warriors,8.4
11478,/articles/2003/08/22/otogi-myth-of-demons-review,['Hilary Goldstein'],2003-08-22T17:58:00.000Z,Otogi: Myth of Demons Review,8.3
11479,/articles/2011/11/15/otomedius-excellent-review,['Daemon Hatfield'],2011-11-15T01:55:00.000Z,Otomedius Excellent Review,5.5
11480,/articles/2002/07/05/otto-matic-the-full-review,[],2002-07-05T20:57:00.000Z,Otto Matic: The Full Review,7
11481,/articles/2002/06/29/otto-matic-the-full-review-2,[],2002-06-29T07:00:00.000Z,Otto Matic: The Full Review,7
11482,/articles/1999/09/10/outcast,[],1999-09-10T00:00:00.000Z,Outcast,8.5
11483,/articles/2008/12/16/outcry-review,[],2008-12-16T23:36:00.000Z,Outcry Review,6.8
11484,/articles/2004/11/09/outdoor-life-sportsmans-challenge,['Steve Butts'],2004-11-09T22:52:00.000Z,Outdoor Life: Sportsman's Challenge,6.8
11485,/articles/outer-wilds-echoes-of-the-eye-dlc-review,['Tom Marks'],2021-09-28T16:00:00.000Z,Outer Wilds: Echoes of the Eye DLC Review,8
11486,/articles/2019/05/30/outer-wilds-review,['Mike Epstein'],2019-05-30T21:45:55.000Z,Outer Wilds Review,8.4
11487,/articles/2011/06/14/outland-review,['Colin Moriarty'],2011-06-14T21:29:00.000Z,Outland Review,9
11488,/articles/2011/04/29/outland-review-2,['Colin Moriarty'],2011-04-29T00:30:00.000Z,Outland Review,9
11489,/articles/2017/04/24/outlast-2-review,"[""Lucy O'Brien""]",2017-04-24T19:00:52.000Z,Outlast 2 Review,8.3
11490,/articles/2013/09/04/outlast-review,['Marty Sliva'],2013-09-04T19:01:42.000Z,Outlast Review,7.8
11491,/articles/2014/05/08/outlast-whistleblower-review,['Marty Sliva'],2014-05-08T16:02:37.000Z,Outlast: Whistleblower Review,6.4
11492,/articles/2002/12/03/outlaw-golf,['Hilary Goldstein'],2002-12-03T08:00:00.000Z,Outlaw Golf,6.9
11493,/articles/2004/11/24/outlaw-golf-2,['Ed Lewis'],2004-11-24T23:30:00.000Z,Outlaw Golf 2,7.1
11494,/articles/2004/10/23/outlaw-golf-2-2,['Ed Lewis'],2004-10-23T01:03:00.000Z,Outlaw Golf 2,7.4
11495,/articles/2002/06/13/outlaw-golf-review,['Hilary Goldstein'],2002-06-13T07:00:00.000Z,Outlaw Golf Review,7.2
11496,/articles/2005/08/04/outlaw-tennis,[],2005-08-04T00:08:00.000Z,Outlaw Tennis,7
11497,/articles/2005/08/03/outlaw-tennis-2,[],2005-08-03T17:35:00.000Z,Outlaw Tennis,7
11498,/articles/2003/07/11/outlaw-volleyball-review,[],2003-07-11T01:59:00.000Z,Outlaw Volleyball Review,8
11499,/articles/2009/09/08/out-of-the-park-baseball-10-review,['Nate Ahearn'],2009-09-08T21:09:00.000Z,Out of the Park Baseball 10 Review,8
11500,/articles/2014/08/09/out-of-the-park-baseball-15-review,['Rob Smith'],2014-08-09T00:44:57.000Z,Out of the Park Baseball 15 Review,8.5
11501,/articles/2008/02/04/out-of-this-world-review-2,['Levi Buchanan'],2008-02-04T21:49:00.000Z,Out of This World Review,8.5
11502,/articles/2008/02/06/out-of-this-world-review,['Levi Buchanan'],2008-02-06T20:16:00.000Z,Out of This World Review,8.5
11503,/articles/2005/12/13/outpost-kaloki-x,['Charles Onyett'],2005-12-13T01:43:00.000Z,Outpost Kaloki X,7.9
11504,/articles/outriders-review,['Jon Ryan'],2021-04-16T23:21:09.000Z,Outriders Review,7
11505,/articles/2004/05/25/outrun,['Levi Buchanan'],2004-05-25T05:13:00.000Z,OutRun,5.5
11506,/articles/2004/10/22/outrun2,[],2004-10-22T16:28:00.000Z,OutRun2,8.2
11507,/articles/2006/04/26/outrun-2006-coast-2-coast,['Jeff Haynes'],2006-04-26T01:30:00.000Z,Outrun 2006: Coast 2 Coast,7.3
11508,/articles/2009/04/15/outrun-online-arcade-review,['Hilary Goldstein'],2009-04-15T23:35:00.000Z,OutRun Online Arcade Review,8
11509,/articles/2001/07/31/outtrigger,[],2001-07-31T23:30:00.000Z,Outtrigger,8.6
11510,/articles/2019/04/11/outward-review,['DM Schmeyer'],2019-04-11T00:00:50.000Z,Outward Review,5
11511,/articles/1997/05/20/overblood,[],1997-05-20T07:00:00.000Z,Overblood,6
11512,/articles/2008/04/10/overclocked-a-history-of-violence-review,[],2008-04-10T20:21:00.000Z,Overclocked: A History of Violence Review,7
11513,/articles/2018/08/07/overcooked-2-review,['Steven Petite'],2018-08-07T08:00:27.000Z,Overcooked 2 Review,8.5
11514,/articles/2017/08/01/overcooked-special-edition-review,['Tom Marks'],2017-08-01T00:15:16.000Z,Overcooked: Special Edition Review,8.4
11515,/articles/2006/07/05/over-g-fighters-review,['Charles Onyett'],2006-07-05T20:08:00.000Z,Over G Fighters Review,6.1
11516,/articles/2017/10/25/overgrowth-review,['Leif Johnson'],2017-10-25T02:26:11.000Z,Overgrowth Review,5.7
11517,/articles/2018/11/14/overkills-the-walking-dead-review,[],2018-11-14T00:27:40.000Z,Overkill's The Walking Dead Review,5.3
